system,nodes,ppn,matrix,backend,solver_time
Tuolumne,2,1,Flan_1565,rccl,1.104687
Tuolumne,2,1,Flan_1565,st,0.583410
Tuolumne,2,1,Queen_4147,mpi,31.435965
Tuolumne,2,1,Queen_4147,rccl,62.623686
Tuolumne,2,1,Queen_4147,st,30.927430
Tuolumne,2,1,Serena,mpi,1.242235
Tuolumne,2,1,Serena,rccl,2.563317
Tuolumne,2,1,Serena,st,1.258627
Tuolumne,2,1,nd24k,mpi,0.098061
Tuolumne,2,1,nd24k,rccl,0.152520
Tuolumne,2,1,nd24k,st,0.104905
Tuolumne,2,1,ldoor,mpi,2.285309
Tuolumne,2,1,ldoor,rccl,4.061280
Tuolumne,2,1,ldoor,st,2.368350
Tuolumne,2,2,audikw_1,mpi,1.147622
Tuolumne,2,2,audikw_1,rccl,1.575819
Tuolumne,2,2,audikw_1,st,1.124299
Tuolumne,2,2,Bump_2911,mpi,9.291551
Tuolumne,2,2,Bump_2911,rccl,26.456957
Tuolumne,2,2,Bump_2911,st,9.262878
Tuolumne,2,2,Cube_Coup_dt0,mpi,0.141054
Tuolumne,2,2,Cube_Coup_dt0,rccl,0.235441
Tuolumne,2,2,Cube_Coup_dt0,st,0.135683
Tuolumne,2,2,Flan_1565,mpi,0.394531
Tuolumne,2,2,Flan_1565,rccl,0.544095
Tuolumne,2,2,Flan_1565,st,0.410862
Tuolumne,2,2,Queen_4147,mpi,17.952148
Tuolumne,2,2,Queen_4147,rccl,32.893754
Tuolumne,2,2,Queen_4147,st,18.232778
Tuolumne,2,2,Serena,mpi,0.799452
Tuolumne,2,2,Serena,rccl,1.437253
Tuolumne,2,2,Serena,st,0.776126
Tuolumne,2,2,nd24k,mpi,0.112945
Tuolumne,2,2,nd24k,rccl,0.199577
Tuolumne,2,2,nd24k,st,0.104265
Tuolumne,2,2,ldoor,mpi,1.599091
Tuolumne,2,2,ldoor,rccl,2.885803
Tuolumne,2,2,ldoor,st,1.617282
Tuolumne,2,4,audikw_1,mpi,0.839678
Tuolumne,2,4,audikw_1,rccl,1.406562
Tuolumne,2,4,audikw_1,st,0.799192
Tuolumne,2,4,Bump_2911,mpi,5.735630
Tuolumne,2,4,Bump_2911,rccl,8.897373
Tuolumne,2,4,Bump_2911,st,6.070775
Tuolumne,2,4,Cube_Coup_dt0,mpi,0.089613
Tuolumne,2,4,Cube_Coup_dt0,rccl,0.122566
Tuolumne,2,4,Cube_Coup_dt0,st,0.098878
Tuolumne,2,4,Flan_1565,mpi,0.245411
Tuolumne,2,4,Flan_1565,rccl,0.362392
Tuolumne,2,4,Flan_1565,st,0.258513
Tuolumne,2,4,Queen_4147,mpi,11.654138
Tuolumne,2,4,Queen_4147,rccl,17.933909
Tuolumne,2,4,Queen_4147,st,11.553405
Tuolumne,2,4,Serena,mpi,0.689160
Tuolumne,2,4,Serena,rccl,0.845026
Tuolumne,2,4,Serena,st,0.677682
Tuolumne,2,4,nd24k,mpi,0.106059
Tuolumne,2,4,nd24k,rccl,0.168296
Tuolumne,2,4,nd24k,st,0.145749
Tuolumne,2,4,ldoor,mpi,1.342210
Tuolumne,2,4,ldoor,rccl,3.147461
Tuolumne,2,4,ldoor,st,1.703910
Tuolumne,4,1,audikw_1,mpi,1.084045
Tuolumne,4,1,audikw_1,rccl,2.187135
Tuolumne,4,1,audikw_1,st,1.081383
Tuolumne,4,1,Bump_2911,mpi,9.109962
Tuolumne,4,1,Bump_2911,rccl,20.161465
Tuolumne,4,1,Bump_2911,st,9.227098
Tuolumne,4,1,Cube_Coup_dt0,mpi,0.135879
Tuolumne,4,1,Cube_Coup_dt0,rccl,0.324963
Tuolumne,4,1,Cube_Coup_dt0,st,0.132254
Tuolumne,4,1,Flan_1565,mpi,0.381757
Tuolumne,4,1,Flan_1565,rccl,0.720509
Tuolumne,4,1,Flan_1565,st,0.387071
Tuolumne,4,1,Queen_4147,mpi,17.612298
Tuolumne,4,1,Queen_4147,rccl,34.333213
Tuolumne,4,1,Queen_4147,st,17.729334
Tuolumne,4,1,Serena,mpi,0.723561
Tuolumne,4,1,Serena,rccl,2.714506
Tuolumne,4,1,Serena,st,0.828160
Tuolumne,4,1,nd24k,mpi,0.086559
Tuolumne,4,1,nd24k,rccl,0.149527
Tuolumne,4,1,nd24k,st,0.108263
Tuolumne,4,1,ldoor,mpi,1.456623
Tuolumne,4,1,ldoor,rccl,2.384244
Tuolumne,4,1,ldoor,st,1.524225
Tuolumne,4,2,audikw_1,mpi,0.865745
Tuolumne,4,2,audikw_1,rccl,1.305631
Tuolumne,4,2,audikw_1,st,0.859111
Tuolumne,4,2,Bump_2911,mpi,5.944576
Tuolumne,4,2,Bump_2911,rccl,17.466390
Tuolumne,4,2,Bump_2911,st,6.395439
Tuolumne,4,2,Cube_Coup_dt0,mpi,0.090122
Tuolumne,4,2,Cube_Coup_dt0,rccl,0.280846
Tuolumne,4,2,Cube_Coup_dt0,st,0.094868
Tuolumne,4,2,Flan_1565,mpi,0.237974
Tuolumne,4,2,Flan_1565,rccl,0.362004
Tuolumne,4,2,Flan_1565,st,0.230100
Tuolumne,4,2,Queen_4147,mpi,11.757512
Tuolumne,4,2,Queen_4147,rccl,38.162277
Tuolumne,4,2,Queen_4147,st,11.978848
Tuolumne,4,2,Serena,mpi,0.695100
Tuolumne,4,2,Serena,rccl,1.632226
Tuolumne,4,2,Serena,st,0.733260
Tuolumne,4,2,nd24k,mpi,0.124263
Tuolumne,4,2,nd24k,rccl,0.331978
Tuolumne,4,2,nd24k,st,0.139664
Tuolumne,4,2,ldoor,mpi,1.515538
Tuolumne,4,2,ldoor,rccl,2.732139
Tuolumne,4,2,ldoor,st,1.577631
Tuolumne,4,4,audikw_1,mpi,0.797379
Tuolumne,4,4,audikw_1,rccl,2.317949
Tuolumne,4,4,audikw_1,st,1.028262
Tuolumne,4,4,Bump_2911,mpi,4.876904
Tuolumne,4,4,Bump_2911,rccl,22.182420
Tuolumne,4,4,Bump_2911,st,6.168900
Tuolumne,4,4,Cube_Coup_dt0,mpi,0.077353
Tuolumne,4,4,Cube_Coup_dt0,rccl,0.238730
Tuolumne,4,4,Cube_Coup_dt0,st,0.085793
Tuolumne,4,4,Flan_1565,mpi,0.195755
Tuolumne,4,4,Flan_1565,rccl,0.754868
Tuolumne,4,4,Flan_1565,st,0.215127
Tuolumne,4,4,Queen_4147,mpi,7.492582
Tuolumne,4,4,Queen_4147,rccl,24.285330
Tuolumne,4,4,Queen_4147,st,7.925561
Tuolumne,4,4,Serena,mpi,0.626199
Tuolumne,4,4,Serena,rccl,2.294921
Tuolumne,4,4,Serena,st,0.804179
Tuolumne,4,4,nd24k,mpi,0.119081
Tuolumne,4,4,nd24k,rccl,0.631835
Tuolumne,4,4,nd24k,st,0.165074
Tuolumne,4,4,ldoor,mpi,1.436807
Tuolumne,4,4,ldoor,rccl,4.238921
Tuolumne,4,4,ldoor,st,1.647608
Tuolumne,8,1,audikw_1,mpi,0.771839
Tuolumne,8,1,audikw_1,rccl,2.765737
Tuolumne,8,1,audikw_1,st,0.801322
Tuolumne,8,1,Bump_2911,mpi,5.395383
Tuolumne,8,1,Bump_2911,rccl,20.693081
Tuolumne,8,1,Bump_2911,st,6.090547
Tuolumne,8,1,Cube_Coup_dt0,mpi,0.079368
Tuolumne,8,1,Cube_Coup_dt0,rccl,0.297236
Tuolumne,8,1,Cube_Coup_dt0,st,0.090689
Tuolumne,8,1,Flan_1565,mpi,0.231901
Tuolumne,8,1,Flan_1565,rccl,0.817577
Tuolumne,8,1,Flan_1565,st,0.227495
Tuolumne,8,1,Queen_4147,mpi,11.215034
Tuolumne,8,1,Queen_4147,rccl,43.526893
Tuolumne,8,1,Queen_4147,st,11.858882
Tuolumne,8,1,Serena,mpi,0.576345
Tuolumne,8,1,Serena,rccl,2.594647
Tuolumne,8,1,Serena,st,0.684337
Tuolumne,8,1,nd24k,mpi,0.109181
Tuolumne,8,1,nd24k,rccl,0.455216
Tuolumne,8,1,nd24k,st,0.124903
Tuolumne,8,1,ldoor,mpi,1.239620
Tuolumne,8,1,ldoor,rccl,4.946332
Tuolumne,8,1,ldoor,st,1.388756
Tuolumne,8,2,audikw_1,mpi,0.840762
Tuolumne,8,2,audikw_1,rccl,4.242460
Tuolumne,8,2,audikw_1,st,1.072796
Tuolumne,8,2,Bump_2911,mpi,5.311627
Tuolumne,8,2,Bump_2911,rccl,24.301402
Tuolumne,8,2,Bump_2911,st,6.868529
Tuolumne,8,2,Cube_Coup_dt0,mpi,0.080275
Tuolumne,8,2,Cube_Coup_dt0,rccl,0.297240
Tuolumne,8,2,Cube_Coup_dt0,st,0.098699
Tuolumne,8,2,Flan_1565,mpi,0.222299
Tuolumne,8,2,Flan_1565,rccl,1.011309
Tuolumne,8,2,Flan_1565,st,0.215925
Tuolumne,8,2,Queen_4147,mpi,7.315818
Tuolumne,8,2,Queen_4147,rccl,27.929295
Tuolumne,8,2,Queen_4147,st,8.003278
Tuolumne,8,2,Serena,mpi,0.687274
Tuolumne,8,2,Serena,rccl,3.272166
Tuolumne,8,2,Serena,st,0.873404
Tuolumne,8,2,nd24k,mpi,0.144838
Tuolumne,8,2,nd24k,rccl,0.664937
Tuolumne,8,2,nd24k,st,0.185460
Tuolumne,8,2,ldoor,mpi,1.503070
Tuolumne,8,2,ldoor,rccl,5.233017
Tuolumne,8,2,ldoor,st,1.988825
Tuolumne,8,4,audikw_1,mpi,0.826143
Tuolumne,8,4,audikw_1,rccl,4.303817
Tuolumne,8,4,audikw_1,st,1.092014
Tuolumne,8,4,Bump_2911,mpi,4.329480
Tuolumne,8,4,Bump_2911,rccl,26.486421
Tuolumne,8,4,Bump_2911,st,6.767885
Tuolumne,8,4,Cube_Coup_dt0,mpi,0.072214
Tuolumne,8,4,Cube_Coup_dt0,rccl,0.461929
Tuolumne,8,4,Cube_Coup_dt0,st,0.109586
Tuolumne,8,4,Flan_1565,mpi,0.191319
Tuolumne,8,4,Flan_1565,rccl,0.870193
Tuolumne,8,4,Flan_1565,st,0.253111
Tuolumne,8,4,Queen_4147,mpi,5.550865
Tuolumne,8,4,Queen_4147,rccl,23.214502
Tuolumne,8,4,Queen_4147,st,7.288768
Tuolumne,8,4,Serena,mpi,0.640377
Tuolumne,8,4,Serena,rccl,3.821606
Tuolumne,8,4,Serena,st,1.009711
Tuolumne,8,4,nd24k,mpi,0.134630
Tuolumne,8,4,nd24k,rccl,0.597456
Tuolumne,8,4,nd24k,st,0.203463
Tuolumne,8,4,ldoor,mpi,1.351376
Tuolumne,8,4,ldoor,rccl,4.763967
Tuolumne,8,4,ldoor,st,2.070785
Tuolumne,16,1,audikw_1,mpi,0.726453
Tuolumne,16,1,audikw_1,rccl,4.700681
Tuolumne,16,1,audikw_1,st,0.889496
Tuolumne,16,1,Bump_2911,mpi,4.329396
Tuolumne,16,1,Bump_2911,rccl,26.327832
Tuolumne,16,1,Bump_2911,st,6.283770
Tuolumne,16,1,Cube_Coup_dt0,mpi,0.064810
Tuolumne,16,1,Cube_Coup_dt0,rccl,0.448243
Tuolumne,16,1,Cube_Coup_dt0,st,0.093228
Tuolumne,16,1,Flan_1565,mpi,0.187835
Tuolumne,16,1,Flan_1565,rccl,0.916166
Tuolumne,16,1,Flan_1565,st,0.203151
Tuolumne,16,1,Queen_4147,mpi,6.889661
Tuolumne,16,1,Queen_4147,rccl,36.158223
Tuolumne,16,1,Queen_4147,st,7.926652
Tuolumne,16,1,Serena,mpi,0.557286
Tuolumne,16,1,Serena,rccl,3.328339
Tuolumne,16,1,Serena,st,0.778471
Tuolumne,16,1,nd24k,mpi,0.096463
Tuolumne,16,1,nd24k,rccl,0.748393
Tuolumne,16,1,nd24k,st,0.186391
Tuolumne,16,1,ldoor,mpi,1.398248
Tuolumne,16,1,ldoor,rccl,5.800983
Tuolumne,16,1,ldoor,st,1.775657
Tuolumne,16,2,audikw_1,mpi,0.978067
Tuolumne,16,2,audikw_1,rccl,5.514628
Tuolumne,16,2,audikw_1,st,1.220055
Tuolumne,16,2,Bump_2911,mpi,4.855662
Tuolumne,16,2,Bump_2911,rccl,27.837642
Tuolumne,16,2,Bump_2911,st,7.555060
Tuolumne,16,2,Cube_Coup_dt0,mpi,0.086028
Tuolumne,16,2,Cube_Coup_dt0,rccl,0.676241
Tuolumne,16,2,Cube_Coup_dt0,st,0.114794
Tuolumne,16,2,Flan_1565,mpi,0.227207
Tuolumne,16,2,Flan_1565,rccl,1.086420
Tuolumne,16,2,Flan_1565,st,0.267301
Tuolumne,16,2,Queen_4147,mpi,6.347872
Tuolumne,16,2,Queen_4147,rccl,25.922564
Tuolumne,16,2,Queen_4147,st,8.061957
Tuolumne,16,2,Serena,mpi,0.760697
Tuolumne,16,2,Serena,rccl,4.054820
Tuolumne,16,2,Serena,st,1.156546
Tuolumne,16,2,nd24k,mpi,0.148045
Tuolumne,16,2,nd24k,rccl,0.757620
Tuolumne,16,2,nd24k,st,0.229847
Tuolumne,16,2,ldoor,mpi,1.570065
Tuolumne,16,2,ldoor,rccl,6.458748
Tuolumne,16,2,ldoor,st,2.170289
Tuolumne,16,4,audikw_1,mpi,0.894251
Tuolumne,16,4,audikw_1,rccl,5.163841
Tuolumne,16,4,audikw_1,st,1.261966
Tuolumne,16,4,Bump_2911,mpi,4.780376
Tuolumne,16,4,Bump_2911,rccl,33.593326
Tuolumne,16,4,Bump_2911,st,7.981926
Tuolumne,16,4,Cube_Coup_dt0,mpi,0.080504
Tuolumne,16,4,Cube_Coup_dt0,rccl,0.538926
Tuolumne,16,4,Cube_Coup_dt0,st,0.122451
Tuolumne,16,4,Flan_1565,mpi,0.201002
Tuolumne,16,4,Flan_1565,rccl,1.085246
Tuolumne,16,4,Flan_1565,st,0.274399
Tuolumne,16,4,Queen_4147,mpi,5.171812
Tuolumne,16,4,Queen_4147,rccl,29.406780
Tuolumne,16,4,Queen_4147,st,7.989964
Tuolumne,16,4,Serena,mpi,0.689487
Tuolumne,16,4,Serena,rccl,4.233344
Tuolumne,16,4,Serena,st,1.174012
Tuolumne,16,4,nd24k,mpi,0.131307
Tuolumne,16,4,nd24k,rccl,0.650845
Tuolumne,16,4,nd24k,st,0.269136
Tuolumne,16,4,ldoor,mpi,1.461013
Tuolumne,16,4,ldoor,rccl,5.939334
Tuolumne,16,4,ldoor,st,2.144273
Tuolumne,1,1,audikw_1,mpi,2.628815
Tuolumne,1,1,audikw_1,rccl,2.672310
Tuolumne,1,1,audikw_1,st,2.624816
Tuolumne,1,1,Bump_2911,mpi,22.905891
Tuolumne,1,1,Bump_2911,rccl,23.064115
Tuolumne,1,1,Bump_2911,st,22.875028
Tuolumne,1,1,Cube_Coup_dt0,mpi,0.313437
Tuolumne,1,1,Cube_Coup_dt0,rccl,0.321132
Tuolumne,1,1,Cube_Coup_dt0,st,0.315670
Tuolumne,1,1,Flan_1565,mpi,0.948303
Tuolumne,1,1,Flan_1565,rccl,0.961605
Tuolumne,1,1,Flan_1565,st,0.948877
Tuolumne,1,1,Queen_4147,mpi,58.274337
Tuolumne,1,1,Queen_4147,rccl,58.324438
Tuolumne,1,1,Queen_4147,st,58.220872
Tuolumne,1,1,Serena,mpi,1.730141
Tuolumne,1,1,Serena,rccl,1.786237
Tuolumne,1,1,Serena,st,1.726396
Tuolumne,1,1,nd24k,mpi,0.126567
Tuolumne,1,1,nd24k,rccl,0.134681
Tuolumne,1,1,nd24k,st,0.127722
Tuolumne,1,1,ldoor,mpi,3.130202
Tuolumne,1,1,ldoor,rccl,3.160190
Tuolumne,1,1,ldoor,st,3.137969
Tuolumne,1,2,audikw_1,mpi,1.830703
Tuolumne,1,2,audikw_1,rccl,1.853520
Tuolumne,1,2,audikw_1,st,1.809387
Tuolumne,1,2,Bump_2911,mpi,13.603197
Tuolumne,1,2,Bump_2911,rccl,13.526607
Tuolumne,1,2,Bump_2911,st,13.664368
Tuolumne,1,2,Cube_Coup_dt0,mpi,0.203182
Tuolumne,1,2,Cube_Coup_dt0,rccl,0.196696
Tuolumne,1,2,Cube_Coup_dt0,st,0.205461
Tuolumne,1,2,Flan_1565,mpi,0.581272
Tuolumne,1,2,Flan_1565,rccl,0.603556
Tuolumne,1,2,Flan_1565,st,0.582746
Tuolumne,1,2,Queen_4147,mpi,31.305897
Tuolumne,1,2,Queen_4147,rccl,31.320788
Tuolumne,1,2,Queen_4147,st,30.994824
Tuolumne,1,2,Serena,mpi,1.332062
Tuolumne,1,2,Serena,rccl,1.296958
Tuolumne,1,2,Serena,st,1.276093
Tuolumne,1,2,nd24k,mpi,0.110052
Tuolumne,1,2,nd24k,rccl,0.172084
Tuolumne,1,2,nd24k,st,0.118873
Tuolumne,1,2,ldoor,mpi,2.360218
Tuolumne,1,2,ldoor,rccl,2.750014
Tuolumne,1,2,ldoor,st,2.326405
Tuolumne,1,4,audikw_1,mpi,1.158268
Tuolumne,1,4,audikw_1,rccl,1.076142
Tuolumne,1,4,audikw_1,st,1.097427
Tuolumne,1,4,Bump_2911,mpi,9.546356
Tuolumne,1,4,Bump_2911,rccl,8.725352
Tuolumne,1,4,Bump_2911,st,8.707192
Tuolumne,1,4,Cube_Coup_dt0,mpi,0.137524
Tuolumne,1,4,Cube_Coup_dt0,rccl,0.133266
Tuolumne,1,4,Cube_Coup_dt0,st,0.138741
Tuolumne,1,4,Flan_1565,mpi,0.380971
Tuolumne,1,4,Flan_1565,rccl,0.381354
Tuolumne,1,4,Flan_1565,st,0.395317
Tuolumne,1,4,Queen_4147,mpi,17.124242
Tuolumne,1,4,Queen_4147,rccl,17.320466
Tuolumne,1,4,Queen_4147,st,16.951309
Tuolumne,1,4,Serena,mpi,0.752086
Tuolumne,1,4,Serena,rccl,0.768962
Tuolumne,1,4,Serena,st,0.794940
Tuolumne,1,4,nd24k,mpi,0.113646
Tuolumne,1,4,nd24k,rccl,0.094017
Tuolumne,1,4,nd24k,st,0.094388
Tuolumne,1,4,ldoor,mpi,1.602153
Tuolumne,1,4,ldoor,rccl,1.524589
Tuolumne,1,4,ldoor,st,1.722798
Tuolumne,2,1,audikw_1,mpi,1.821779
Tuolumne,2,1,audikw_1,rccl,3.382181
Tuolumne,2,1,audikw_1,st,1.857280
Tuolumne,2,1,Bump_2911,mpi,13.305067
Tuolumne,2,1,Bump_2911,rccl,23.577809
Tuolumne,2,1,Bump_2911,st,13.108648
Tuolumne,2,1,Cube_Coup_dt0,mpi,0.192717
Tuolumne,2,1,Cube_Coup_dt0,rccl,0.345890
Tuolumne,2,1,Cube_Coup_dt0,st,0.191167
Tuolumne,2,1,Flan_1565,mpi,0.590421
Tuolumne,2,1,Flan_1565,rccl,2.195897
Tuolumne,2,1,Flan_1565,st,0.599206
Tuolumne,2,1,Queen_4147,mpi,31.558997
Tuolumne,2,1,Queen_4147,rccl,62.475165
Tuolumne,2,1,Queen_4147,st,31.202892
Tuolumne,2,1,Serena,mpi,1.237248
Tuolumne,2,1,Serena,rccl,2.036020
Tuolumne,2,1,Serena,st,1.254445
Tuolumne,2,1,nd24k,mpi,0.100277
Tuolumne,2,1,nd24k,rccl,0.153546
Tuolumne,2,1,nd24k,st,0.109462
Tuolumne,2,1,ldoor,mpi,2.347160
Tuolumne,2,1,ldoor,rccl,3.397520
Tuolumne,2,1,ldoor,st,2.258713
Tuolumne,2,2,audikw_1,mpi,1.147995
Tuolumne,2,2,audikw_1,rccl,1.544154
Tuolumne,2,2,audikw_1,st,1.142878
Tuolumne,2,2,Bump_2911,mpi,9.599443
Tuolumne,2,2,Bump_2911,rccl,26.483171
Tuolumne,2,2,Bump_2911,st,9.409097
Tuolumne,2,2,Cube_Coup_dt0,mpi,0.139009
Tuolumne,2,2,Cube_Coup_dt0,rccl,0.237416
Tuolumne,2,2,Cube_Coup_dt0,st,0.138617
Tuolumne,2,2,Flan_1565,mpi,0.400547
Tuolumne,2,2,Flan_1565,rccl,0.650589
Tuolumne,2,2,Flan_1565,st,0.392138
Tuolumne,2,2,Queen_4147,mpi,17.613668
Tuolumne,2,2,Queen_4147,rccl,32.157996
Tuolumne,2,2,Queen_4147,st,17.686081
Tuolumne,2,2,Serena,mpi,0.818485
Tuolumne,2,2,Serena,rccl,2.042931
Tuolumne,2,2,Serena,st,0.789704
Tuolumne,2,2,nd24k,mpi,0.116511
Tuolumne,2,2,nd24k,rccl,0.155058
Tuolumne,2,2,nd24k,st,0.132466
Tuolumne,2,2,ldoor,mpi,1.635225
Tuolumne,2,2,ldoor,rccl,2.171161
Tuolumne,2,2,ldoor,st,1.575435
Tuolumne,2,4,audikw_1,mpi,0.802161
Tuolumne,2,4,audikw_1,rccl,0.954985
Tuolumne,2,4,audikw_1,st,0.811554
Tuolumne,2,4,Bump_2911,mpi,5.760834
Tuolumne,2,4,Bump_2911,rccl,11.828741
Tuolumne,2,4,Bump_2911,st,5.862790
Tuolumne,2,4,Cube_Coup_dt0,mpi,0.088616
Tuolumne,2,4,Cube_Coup_dt0,rccl,0.133980
Tuolumne,2,4,Cube_Coup_dt0,st,0.091697
Tuolumne,2,4,Flan_1565,mpi,0.228379
Tuolumne,2,4,Flan_1565,rccl,0.269487
Tuolumne,2,4,Flan_1565,st,0.228141
Tuolumne,2,4,Queen_4147,mpi,11.431317
Tuolumne,2,4,Queen_4147,rccl,18.350641
Tuolumne,2,4,Queen_4147,st,11.725618
Tuolumne,2,4,Serena,mpi,0.641549
Tuolumne,2,4,Serena,rccl,1.001613
Tuolumne,2,4,Serena,st,0.718462
Tuolumne,2,4,nd24k,mpi,0.107060
Tuolumne,2,4,nd24k,rccl,0.155526
Tuolumne,2,4,nd24k,st,0.145558
Tuolumne,2,4,ldoor,mpi,1.386410
Tuolumne,2,4,ldoor,rccl,3.187987
Tuolumne,2,4,ldoor,st,1.508270
Tuolumne,4,1,audikw_1,mpi,1.079873
Tuolumne,4,1,audikw_1,rccl,2.280420
Tuolumne,4,1,audikw_1,st,1.084116
Tuolumne,4,1,Bump_2911,mpi,9.189229
Tuolumne,4,1,Bump_2911,rccl,26.148698
Tuolumne,4,1,Bump_2911,st,9.540969
Tuolumne,4,1,Cube_Coup_dt0,mpi,0.134351
Tuolumne,4,1,Cube_Coup_dt0,rccl,0.433294
Tuolumne,4,1,Cube_Coup_dt0,st,0.137119
Tuolumne,4,1,Flan_1565,mpi,0.387161
Tuolumne,4,1,Flan_1565,rccl,0.791345
Tuolumne,4,1,Flan_1565,st,0.395467
Tuolumne,4,1,Queen_4147,mpi,17.530485
Tuolumne,4,1,Queen_4147,rccl,32.976512
Tuolumne,4,1,Queen_4147,st,17.790798
Tuolumne,4,1,Serena,mpi,0.724916
Tuolumne,4,1,Serena,rccl,1.493662
Tuolumne,4,1,Serena,st,0.749198
Tuolumne,4,1,nd24k,mpi,0.088398
Tuolumne,4,1,nd24k,rccl,0.147748
Tuolumne,4,1,nd24k,st,0.110372
Tuolumne,4,1,ldoor,mpi,1.495198
Tuolumne,4,1,ldoor,rccl,2.385839
Tuolumne,4,1,ldoor,st,1.512044
Tuolumne,4,2,audikw_1,mpi,0.891452
Tuolumne,4,2,audikw_1,rccl,1.450096
Tuolumne,4,2,audikw_1,st,0.876228
Tuolumne,4,2,Bump_2911,mpi,6.338151
Tuolumne,4,2,Bump_2911,rccl,17.949264
Tuolumne,4,2,Bump_2911,st,6.615156
Tuolumne,4,2,Cube_Coup_dt0,mpi,0.091660
Tuolumne,4,2,Cube_Coup_dt0,rccl,0.275667
Tuolumne,4,2,Cube_Coup_dt0,st,0.090936
Tuolumne,4,2,Flan_1565,mpi,0.259558
Tuolumne,4,2,Flan_1565,rccl,0.334372
Tuolumne,4,2,Flan_1565,st,0.231166
Tuolumne,4,2,Queen_4147,mpi,11.769435
Tuolumne,4,2,Queen_4147,rccl,38.301443
Tuolumne,4,2,Queen_4147,st,12.051155
Tuolumne,4,2,Serena,mpi,0.712074
Tuolumne,4,2,Serena,rccl,1.222596
Tuolumne,4,2,Serena,st,0.799247
Tuolumne,4,2,nd24k,mpi,0.122765
Tuolumne,4,2,nd24k,rccl,0.235009
Tuolumne,4,2,nd24k,st,0.141280
Tuolumne,4,2,ldoor,mpi,1.511261
Tuolumne,4,2,ldoor,rccl,2.686592
Tuolumne,4,2,ldoor,st,1.577284
Tuolumne,4,4,audikw_1,mpi,0.816517
Tuolumne,4,4,audikw_1,rccl,3.166233
Tuolumne,4,4,audikw_1,st,0.983804
Tuolumne,4,4,Bump_2911,mpi,4.927855
Tuolumne,4,4,Bump_2911,rccl,19.959154
Tuolumne,4,4,Bump_2911,st,5.995855
Tuolumne,4,4,Cube_Coup_dt0,mpi,0.075597
Tuolumne,4,4,Cube_Coup_dt0,rccl,0.257838
Tuolumne,4,4,Cube_Coup_dt0,st,0.090550
Tuolumne,4,4,Flan_1565,mpi,0.212245
Tuolumne,4,4,Flan_1565,rccl,0.604227
Tuolumne,4,4,Flan_1565,st,0.235551
Tuolumne,4,4,Queen_4147,mpi,7.247038
Tuolumne,4,4,Queen_4147,rccl,24.729378
Tuolumne,4,4,Queen_4147,st,7.953210
Tuolumne,4,4,Serena,mpi,0.613135
Tuolumne,4,4,Serena,rccl,2.517064
Tuolumne,4,4,Serena,st,0.874462
Tuolumne,4,4,nd24k,mpi,0.136366
Tuolumne,4,4,nd24k,rccl,0.646751
Tuolumne,4,4,nd24k,st,0.170939
Tuolumne,4,4,ldoor,mpi,1.340998
Tuolumne,4,4,ldoor,rccl,5.067809
Tuolumne,4,4,ldoor,st,1.842214
Tuolumne,8,1,audikw_1,mpi,0.823196
Tuolumne,8,1,audikw_1,rccl,2.802964
Tuolumne,8,1,audikw_1,st,0.805808
Tuolumne,8,1,Bump_2911,mpi,5.533601
Tuolumne,8,1,Bump_2911,rccl,17.645703
Tuolumne,8,1,Bump_2911,st,6.166197
Tuolumne,8,1,Cube_Coup_dt0,mpi,0.079538
Tuolumne,8,1,Cube_Coup_dt0,rccl,0.327760
Tuolumne,8,1,Cube_Coup_dt0,st,0.090426
Tuolumne,8,1,Flan_1565,mpi,0.225433
Tuolumne,8,1,Flan_1565,rccl,0.877381
Tuolumne,8,1,Flan_1565,st,0.231388
Tuolumne,8,1,Queen_4147,mpi,11.078220
Tuolumne,8,1,Queen_4147,rccl,41.300602
Tuolumne,8,1,Queen_4147,st,11.705766
Tuolumne,8,1,Serena,mpi,0.583209
Tuolumne,8,1,Serena,rccl,2.482759
Tuolumne,8,1,Serena,st,0.681595
Tuolumne,8,1,nd24k,mpi,0.093236
Tuolumne,8,1,nd24k,rccl,0.367395
Tuolumne,8,1,nd24k,st,0.156910
Tuolumne,8,1,ldoor,mpi,1.264126
Tuolumne,8,1,ldoor,rccl,5.791305
Tuolumne,8,1,ldoor,st,1.410082
Tuolumne,8,2,audikw_1,mpi,0.860447
Tuolumne,8,2,audikw_1,rccl,4.047236
Tuolumne,8,2,audikw_1,st,0.957760
Tuolumne,8,2,Bump_2911,mpi,5.440265
Tuolumne,8,2,Bump_2911,rccl,24.181536
Tuolumne,8,2,Bump_2911,st,7.048490
Tuolumne,8,2,Cube_Coup_dt0,mpi,0.079600
Tuolumne,8,2,Cube_Coup_dt0,rccl,0.279592
Tuolumne,8,2,Cube_Coup_dt0,st,0.100205
Tuolumne,8,2,Flan_1565,mpi,0.221546
Tuolumne,8,2,Flan_1565,rccl,0.963068
Tuolumne,8,2,Flan_1565,st,0.213922
Tuolumne,8,2,Queen_4147,mpi,7.459519
Tuolumne,8,2,Queen_4147,rccl,30.687209
Tuolumne,8,2,Queen_4147,st,8.241247
Tuolumne,8,2,Serena,mpi,0.687125
Tuolumne,8,2,Serena,rccl,3.039824
Tuolumne,8,2,Serena,st,0.915136
Tuolumne,8,2,nd24k,mpi,0.137747
Tuolumne,8,2,nd24k,rccl,0.657672
