nodes,ntasks,backend,solver_creation,solver_time,system,size,memory_type,send_type,cycles
128,2,MPIAdvance-CXI-Double-Buffering2,0.574669,0.195463,tuolumne,16384,coarse,Ready Send,1000
128,2,MPIAdvance-CXI-Single-Buffering2,0.474955,0.220881,tuolumne,16384,coarse,Standard,1000
128,2,Cray-MPICH-CXI-GPU-Enabled,0.402608,0.172624,tuolumne,16384,coarse,Standard,1000
128,2,MPIAdvance-CXI-Double-Buffering2,0.61119,0.252171,tuolumne,61440,coarse,Ready Send,1000
128,2,MPIAdvance-CXI-Single-Buffering2,0.542949,0.251832,tuolumne,61440,coarse,Standard,1000
128,2,Cray-MPICH-CXI-GPU-Enabled,0.399266,0.29224,tuolumne,61440,coarse,Standard,1000
128,4,MPIAdvance-CXI-Double-Buffering2,0.906399,0.168435,tuolumne,16384,coarse,Ready Send,1000
128,4,MPIAdvance-CXI-Single-Buffering2,0.765406,0.199374,tuolumne,16384,coarse,Standard,1000
128,4,Cray-MPICH-CXI-GPU-Enabled,0.588659,0.445273,tuolumne,16384,coarse,Standard,1000
128,4,MPIAdvance-CXI-Double-Buffering2,0.822979,0.173643,tuolumne,61440,coarse,Ready Send,1000
128,4,MPIAdvance-CXI-Single-Buffering2,0.79038,0.206317,tuolumne,61440,coarse,Standard,1000
128,4,Cray-MPICH-CXI-GPU-Enabled,0.539858,0.463677,tuolumne,61440,coarse,Standard,1000
256,1,MPIAdvance-CXI-Double-Buffering2,0.435372,0.223433,tuolumne,16384,coarse,Ready Send,1000
256,1,MPIAdvance-CXI-Single-Buffering2,0.250536,0.263824,tuolumne,16384,coarse,Standard,1000
256,1,Cray-MPICH-CXI-GPU-Enabled,0.105808,0.225275,tuolumne,16384,coarse,Standard,1000
256,1,MPIAdvance-CXI-Double-Buffering2,0.225,0.249832,tuolumne,61440,coarse,Ready Send,1000
256,1,MPIAdvance-CXI-Single-Buffering2,0.256191,0.267043,tuolumne,61440,coarse,Standard,1000
256,1,Cray-MPICH-CXI-GPU-Enabled,0.137093,0.311333,tuolumne,61440,coarse,Standard,1000
256,2,MPIAdvance-CXI-Double-Buffering2,0.278371,0.199183,tuolumne,16384,coarse,Ready Send,1000
256,2,MPIAdvance-CXI-Single-Buffering2,0.236436,0.228412,tuolumne,16384,coarse,Standard,1000
256,2,Cray-MPICH-CXI-GPU-Enabled,0.130782,0.175563,tuolumne,16384,coarse,Standard,1000
256,2,MPIAdvance-CXI-Double-Buffering2,0.209854,0.20797,tuolumne,61440,coarse,Ready Send,1000
256,2,MPIAdvance-CXI-Single-Buffering2,0.216281,0.227551,tuolumne,61440,coarse,Standard,1000
256,2,Cray-MPICH-CXI-GPU-Enabled,0.128818,0.232094,tuolumne,61440,coarse,Standard,1000
256,4,MPIAdvance-CXI-Double-Buffering2,0.219572,0.167409,tuolumne,16384,coarse,Ready Send,1000
256,4,MPIAdvance-CXI-Single-Buffering2,0.204667,0.197598,tuolumne,16384,coarse,Standard,1000
256,4,Cray-MPICH-CXI-GPU-Enabled,0.0766449,0.130773,tuolumne,16384,coarse,Standard,1000
256,4,MPIAdvance-CXI-Double-Buffering2,0.234903,0.166142,tuolumne,61440,coarse,Ready Send,1000
256,4,MPIAdvance-CXI-Single-Buffering2,0.206215,0.195963,tuolumne,61440,coarse,Standard,1000
256,4,Cray-MPICH-CXI-GPU-Enabled,0.169562,0.299025,tuolumne,61440,coarse,Standard,1000
