nodes,ntasks,backend,solver_creation,solver_time,system,size,memory_type,send_type,cycles
8,2,Cray-MPICH-CXI-GPU-Enabled,0.173966,0.317156,tuolumne,16384,coarse,Standard,1000
8,4,MPIAdvance-CXI-Double-Buffering2,0.52982,2.77824,tuolumne,88320,coarse,Ready Send,1000
8,4,MPIAdvance-CXI-Single-Buffering2,0.504225,2.79073,tuolumne,88320,coarse,Standard,1000
8,4,Cray-MPICH-CXI-GPU-Enabled,0.321577,2.949,tuolumne,88320,coarse,Standard,1000
8,4,MPIAdvance-CXI-Double-Buffering2,0.360451,0.186068,tuolumne,16384,coarse,Ready Send,1000
8,4,MPIAdvance-CXI-Single-Buffering2,0.359913,0.194955,tuolumne,16384,coarse,Standard,1000
8,4,Cray-MPICH-CXI-GPU-Enabled,0.187257,0.287981,tuolumne,16384,coarse,Standard,1000
16,1,MPIAdvance-CXI-Double-Buffering2,0.430281,5.54171,tuolumne,88320,coarse,Ready Send,1000
16,1,MPIAdvance-CXI-Single-Buffering2,0.464753,5.53762,tuolumne,88320,coarse,Standard,1000
16,1,Cray-MPICH-CXI-GPU-Enabled,0.501896,5.56815,tuolumne,88320,coarse,Standard,1000
16,1,MPIAdvance-CXI-Double-Buffering2,0.223338,0.299691,tuolumne,16384,coarse,Ready Send,1000
16,1,MPIAdvance-CXI-Single-Buffering2,0.276802,0.306217,tuolumne,16384,coarse,Standard,1000
16,1,Cray-MPICH-CXI-GPU-Enabled,0.254109,0.311559,tuolumne,16384,coarse,Standard,1000
16,2,MPIAdvance-CXI-Double-Buffering2,0.499486,2.77847,tuolumne,88320,coarse,Ready Send,1000
16,2,MPIAdvance-CXI-Single-Buffering2,0.489065,2.79849,tuolumne,88320,coarse,Standard,1000
16,2,Cray-MPICH-CXI-GPU-Enabled,0.34366,2.80817,tuolumne,88320,coarse,Standard,1000
16,2,MPIAdvance-CXI-Double-Buffering2,0.302442,0.186224,tuolumne,16384,coarse,Ready Send,1000
16,2,MPIAdvance-CXI-Single-Buffering2,0.316266,0.19515,tuolumne,16384,coarse,Standard,1000
16,2,Cray-MPICH-CXI-GPU-Enabled,0.209552,0.208374,tuolumne,16384,coarse,Standard,1000
16,4,MPIAdvance-CXI-Double-Buffering2,0.670225,1.45231,tuolumne,88320,coarse,Ready Send,1000
16,4,MPIAdvance-CXI-Single-Buffering2,0.4889,1.45866,tuolumne,88320,coarse,Standard,1000
16,4,Cray-MPICH-CXI-GPU-Enabled,0.445549,1.65869,tuolumne,88320,coarse,Standard,1000
16,4,MPIAdvance-CXI-Double-Buffering2,0.431994,0.1436,tuolumne,16384,coarse,Ready Send,1000
16,4,MPIAdvance-CXI-Single-Buffering2,0.561427,0.176308,tuolumne,16384,coarse,Standard,1000
16,4,Cray-MPICH-CXI-GPU-Enabled,0.388033,0.297122,tuolumne,16384,coarse,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering2,0.312713,2.78279,tuolumne,88320,coarse,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering2,0.390828,2.788,tuolumne,88320,coarse,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.311822,2.79773,tuolumne,88320,coarse,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering2,0.256423,0.237411,tuolumne,16384,coarse,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering2,0.225472,0.297317,tuolumne,16384,coarse,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.164478,0.201219,tuolumne,16384,coarse,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering2,0.370955,1.4419,tuolumne,88320,coarse,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering2,0.388093,1.45134,tuolumne,88320,coarse,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.34606,1.45934,tuolumne,88320,coarse,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering2,0.319457,0.218491,tuolumne,16384,coarse,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering2,0.321937,0.175922,tuolumne,16384,coarse,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.261831,0.183875,tuolumne,16384,coarse,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering2,0.58581,0.82529,tuolumne,88320,coarse,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering2,0.429209,0.829394,tuolumne,88320,coarse,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.385557,1.00855,tuolumne,88320,coarse,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering2,0.474254,0.140083,tuolumne,16384,coarse,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering2,0.452125,0.176543,tuolumne,16384,coarse,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.340136,0.256357,tuolumne,16384,coarse,Standard,1000
64,1,MPIAdvance-CXI-Double-Buffering2,0.29407,1.44153,tuolumne,88320,coarse,Ready Send,1000
64,1,MPIAdvance-CXI-Single-Buffering2,0.350829,1.45533,tuolumne,88320,coarse,Standard,1000
64,1,Cray-MPICH-CXI-GPU-Enabled,0.328912,1.45918,tuolumne,88320,coarse,Standard,1000
64,1,MPIAdvance-CXI-Double-Buffering2,0.24832,0.149112,tuolumne,16384,coarse,Ready Send,1000
64,1,MPIAdvance-CXI-Single-Buffering2,0.204981,0.358192,tuolumne,16384,coarse,Standard,1000
64,1,Cray-MPICH-CXI-GPU-Enabled,0.176085,0.244798,tuolumne,16384,coarse,Standard,1000
