nodes,ntasks,backend,solver_creation,solver_time,system,size,memory_type,send_type,cycles
4,2,MPIAdvance-CXI-Double-Buffering,0.808743,11.0592,tuolumne,88320,fine,Ready Send,1000
4,2,MPIAdvance-CXI-Single-Buffering,0.731872,11.0383,tuolumne,88320,coarse,Standard,1000
4,2,MPIAdvance-CXI-Single-Buffering,0.733687,11.0489,tuolumne,88320,fine,Standard,1000
4,2,Cray-MPICH-CXI-GPU-Enabled,0.786548,11.0474,tuolumne,88320,coarse,Standard,1000
4,4,MPIAdvance-CXI-Double-Buffering,0.520175,0.302931,tuolumne,16384,coarse,Ready Send,1000
4,4,MPIAdvance-CXI-Double-Buffering,0.468414,0.302869,tuolumne,16384,fine,Ready Send,1000
4,4,MPIAdvance-CXI-Single-Buffering,0.25159,0.310653,tuolumne,16384,coarse,Standard,1000
4,4,MPIAdvance-CXI-Single-Buffering,0.473985,0.310506,tuolumne,16384,fine,Standard,1000
4,4,Cray-MPICH-CXI-GPU-Enabled,0.400975,0.546874,tuolumne,16384,coarse,Standard,1000
4,4,MPIAdvance-CXI-Double-Buffering,0.764029,5.60754,tuolumne,88320,coarse,Ready Send,1000
4,4,MPIAdvance-CXI-Double-Buffering,0.532846,5.61512,tuolumne,88320,fine,Ready Send,1000
4,4,MPIAdvance-CXI-Single-Buffering,0.725914,5.60433,tuolumne,88320,coarse,Standard,1000
4,4,MPIAdvance-CXI-Single-Buffering,0.686373,5.60762,tuolumne,88320,fine,Standard,1000
4,4,Cray-MPICH-CXI-GPU-Enabled,0.630889,5.79373,tuolumne,88320,coarse,Standard,1000
8,1,MPIAdvance-CXI-Double-Buffering,0.379413,0.518114,tuolumne,16384,coarse,Ready Send,1000
8,1,MPIAdvance-CXI-Double-Buffering,0.324621,0.518379,tuolumne,16384,fine,Ready Send,1000
8,1,MPIAdvance-CXI-Single-Buffering,0.280219,0.527776,tuolumne,16384,coarse,Standard,1000
8,1,MPIAdvance-CXI-Single-Buffering,0.407061,0.527446,tuolumne,16384,fine,Standard,1000
8,1,Cray-MPICH-CXI-GPU-Enabled,0.21341,0.537009,tuolumne,16384,coarse,Standard,1000
8,1,MPIAdvance-CXI-Double-Buffering,1.49155,11.0158,tuolumne,88320,coarse,Ready Send,1000
8,1,MPIAdvance-CXI-Double-Buffering,1.37505,10.992,tuolumne,88320,fine,Ready Send,1000
8,1,MPIAdvance-CXI-Single-Buffering,1.35838,10.979,tuolumne,88320,coarse,Standard,1000
8,1,MPIAdvance-CXI-Single-Buffering,1.37891,10.9867,tuolumne,88320,fine,Standard,1000
8,1,Cray-MPICH-CXI-GPU-Enabled,0.840915,10.9802,tuolumne,88320,coarse,Standard,1000
8,2,MPIAdvance-CXI-Double-Buffering,0.588794,0.306813,tuolumne,16384,coarse,Ready Send,1000
8,2,MPIAdvance-CXI-Double-Buffering,0.432602,0.305905,tuolumne,16384,fine,Ready Send,1000
8,2,MPIAdvance-CXI-Single-Buffering,0.471019,0.316247,tuolumne,16384,coarse,Standard,1000
8,2,MPIAdvance-CXI-Single-Buffering,0.49259,0.31622,tuolumne,16384,fine,Standard,1000
8,2,Cray-MPICH-CXI-GPU-Enabled,0.328173,0.32179,tuolumne,16384,coarse,Standard,1000
8,2,MPIAdvance-CXI-Double-Buffering,0.717653,5.63912,tuolumne,88320,coarse,Ready Send,1000
8,2,MPIAdvance-CXI-Double-Buffering,0.752179,5.61509,tuolumne,88320,fine,Ready Send,1000
8,2,MPIAdvance-CXI-Single-Buffering,0.727699,5.60314,tuolumne,88320,coarse,Standard,1000
8,2,MPIAdvance-CXI-Single-Buffering,0.785317,5.61575,tuolumne,88320,fine,Standard,1000
8,2,Cray-MPICH-CXI-GPU-Enabled,0.642406,5.63594,tuolumne,88320,coarse,Standard,1000
8,4,MPIAdvance-CXI-Double-Buffering,0.806287,0.189276,tuolumne,16384,coarse,Ready Send,1000
8,4,MPIAdvance-CXI-Double-Buffering,0.6748,0.189549,tuolumne,16384,fine,Ready Send,1000
8,4,MPIAdvance-CXI-Single-Buffering,0.660549,0.197653,tuolumne,16384,coarse,Standard,1000
8,4,MPIAdvance-CXI-Single-Buffering,0.740676,0.19776,tuolumne,16384,fine,Standard,1000
8,4,Cray-MPICH-CXI-GPU-Enabled,0.573208,0.416964,tuolumne,16384,coarse,Standard,1000
8,4,MPIAdvance-CXI-Double-Buffering,0.876237,2.80206,tuolumne,88320,coarse,Ready Send,1000
8,4,MPIAdvance-CXI-Double-Buffering,0.846814,2.80296,tuolumne,88320,fine,Ready Send,1000
8,4,MPIAdvance-CXI-Single-Buffering,0.860775,2.80502,tuolumne,88320,coarse,Standard,1000
8,4,MPIAdvance-CXI-Single-Buffering,0.804895,2.80517,tuolumne,88320,fine,Standard,1000
8,4,Cray-MPICH-CXI-GPU-Enabled,0.697172,2.97152,tuolumne,88320,coarse,Standard,1000
16,1,MPIAdvance-CXI-Double-Buffering,0.261695,0.309924,tuolumne,16384,coarse,Ready Send,1000
16,1,MPIAdvance-CXI-Double-Buffering,0.2914,0.309977,tuolumne,16384,fine,Ready Send,1000
16,1,MPIAdvance-CXI-Single-Buffering,0.332535,0.315684,tuolumne,16384,coarse,Standard,1000
16,1,MPIAdvance-CXI-Single-Buffering,0.27071,0.315875,tuolumne,16384,fine,Standard,1000
16,1,Cray-MPICH-CXI-GPU-Enabled,0.250318,0.324749,tuolumne,16384,coarse,Standard,1000
16,1,MPIAdvance-CXI-Double-Buffering,0.954247,5.63295,tuolumne,88320,coarse,Ready Send,1000
16,1,MPIAdvance-CXI-Double-Buffering,0.729924,5.62871,tuolumne,88320,fine,Ready Send,1000
16,1,MPIAdvance-CXI-Single-Buffering,0.847984,5.59772,tuolumne,88320,coarse,Standard,1000
16,1,MPIAdvance-CXI-Single-Buffering,0.790053,5.62189,tuolumne,88320,fine,Standard,1000
16,1,Cray-MPICH-CXI-GPU-Enabled,0.788783,5.60211,tuolumne,88320,coarse,Standard,1000
16,2,MPIAdvance-CXI-Double-Buffering,0.39065,0.189576,tuolumne,16384,coarse,Ready Send,1000
16,2,MPIAdvance-CXI-Double-Buffering,0.380354,0.189811,tuolumne,16384,fine,Ready Send,1000
16,2,MPIAdvance-CXI-Single-Buffering,0.419054,0.198477,tuolumne,16384,coarse,Standard,1000
16,2,MPIAdvance-CXI-Single-Buffering,0.372299,0.198178,tuolumne,16384,fine,Standard,1000
16,2,Cray-MPICH-CXI-GPU-Enabled,0.317156,0.207223,tuolumne,16384,coarse,Standard,1000
16,2,MPIAdvance-CXI-Double-Buffering,0.484879,2.80168,tuolumne,88320,coarse,Ready Send,1000
16,2,MPIAdvance-CXI-Double-Buffering,0.498584,2.80579,tuolumne,88320,fine,Ready Send,1000
