nodes,ntasks,backend,solver_creation,solver_time,system,size,memory_type,send_type,cycles
2,1,Cray-MPICH-CXI-GPU-Enabled,0.231899,1.53899,tuolumne,16384,finegrain,Standard,1000
2,2,MPIAdvance-CXI-Double-Buffering,0.358785,0.826207,tuolumne,16384,finegrain,Ready Send,1000
2,2,MPIAdvance-CXI-Single-Buffering,0.330892,0.83331,tuolumne,16384,finegrain,Standard,1000
2,2,Cray-MPICH-CXI-GPU-Enabled,0.213469,0.84824,tuolumne,16384,finegrain,Standard,1000
2,4,MPIAdvance-CXI-Double-Buffering,0.245766,0.493417,tuolumne,16384,finegrain,Ready Send,1000
2,4,MPIAdvance-CXI-Single-Buffering,0.330475,0.504211,tuolumne,16384,finegrain,Standard,1000
2,4,Cray-MPICH-CXI-GPU-Enabled,0.244217,0.637197,tuolumne,16384,finegrain,Standard,1000
2,1,MPIAdvance-CXI-Double-Buffering,4.45017,43.4012,tuolumne,88320,finegrain,Ready Send,1000
2,1,MPIAdvance-CXI-Single-Buffering,2.44675,43.5085,tuolumne,88320,finegrain,Standard,1000
2,1,Cray-MPICH-CXI-GPU-Enabled,4.32049,43.5495,tuolumne,88320,finegrain,Standard,1000
2,2,MPIAdvance-CXI-Double-Buffering,1.42598,21.8645,tuolumne,88320,finegrain,Ready Send,1000
2,2,MPIAdvance-CXI-Single-Buffering,1.36091,21.9289,tuolumne,88320,finegrain,Standard,1000
2,2,Cray-MPICH-CXI-GPU-Enabled,1.30232,21.9281,tuolumne,88320,finegrain,Standard,1000
2,4,MPIAdvance-CXI-Double-Buffering,0.838274,10.8564,tuolumne,88320,finegrain,Ready Send,1000
2,4,MPIAdvance-CXI-Single-Buffering,0.797482,10.7954,tuolumne,88320,finegrain,Standard,1000
2,4,Cray-MPICH-CXI-GPU-Enabled,0.763733,11.0012,tuolumne,88320,finegrain,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.215724,0.292286,tuolumne,16384,coarse,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.177677,0.360167,tuolumne,16384,coarse,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.136269,0.253193,tuolumne,16384,coarse,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.311129,0.227539,tuolumne,16384,coarse,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.330195,0.177598,tuolumne,16384,coarse,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.144715,0.195161,tuolumne,16384,coarse,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.452769,0.139119,tuolumne,16384,coarse,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.345132,0.176578,tuolumne,16384,coarse,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.243462,0.387155,tuolumne,16384,coarse,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.61608,2.78183,tuolumne,88320,coarse,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.486377,2.78412,tuolumne,88320,coarse,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.510209,2.79312,tuolumne,88320,coarse,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.35311,1.44874,tuolumne,88320,coarse,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.253308,1.45228,tuolumne,88320,coarse,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.209297,1.46651,tuolumne,88320,coarse,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.418139,0.829766,tuolumne,88320,coarse,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.466408,0.831123,tuolumne,88320,coarse,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.299612,1.05532,tuolumne,88320,coarse,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.330293,0.296306,tuolumne,16384,finegrain,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.418305,0.364436,tuolumne,16384,finegrain,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.243507,0.260889,tuolumne,16384,finegrain,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.267131,0.145975,tuolumne,16384,finegrain,Ready Send,1000
