system,nodes,ppn,matrix,backend,solver_time
Frontier,2,1,nd24k,mpi,0.196060
Frontier,2,1,nd24k,st,0.186756
Frontier,2,1,ldoor,mpi,3.915581
Frontier,2,1,ldoor,st,3.695140
Frontier,2,2,audikw_1,mpi,1.824386
Frontier,2,2,audikw_1,st,1.872904
Frontier,2,2,Bump_2911,mpi,15.053895
Frontier,2,2,Bump_2911,st,14.611365
Frontier,2,2,Cube_Coup_dt0,mpi,0.208490
Frontier,2,2,Cube_Coup_dt0,st,0.200399
Frontier,2,2,Flan_1565,mpi,0.601199
Frontier,2,2,Flan_1565,st,0.589338
Frontier,2,2,Queen_4147,mpi,34.375465
Frontier,2,2,Queen_4147,st,33.709556
Frontier,2,2,Serena,mpi,1.286306
Frontier,2,2,Serena,st,1.255199
Frontier,2,2,nd24k,mpi,0.150304
Frontier,2,2,nd24k,st,0.151646
Frontier,2,2,ldoor,mpi,2.561855
Frontier,2,2,ldoor,st,2.525761
Frontier,2,4,audikw_1,mpi,1.342713
Frontier,2,4,audikw_1,st,1.328108
Frontier,2,4,Bump_2911,mpi,9.667690
Frontier,2,4,Bump_2911,st,9.731661
Frontier,2,4,Cube_Coup_dt0,mpi,0.144027
Frontier,2,4,Cube_Coup_dt0,st,0.139987
Frontier,2,4,Flan_1565,mpi,0.383959
Frontier,2,4,Flan_1565,st,0.380234
Frontier,2,4,Queen_4147,mpi,18.897590
Frontier,2,4,Queen_4147,st,18.412152
Frontier,2,4,Serena,mpi,0.998393
Frontier,2,4,Serena,st,1.021507
Frontier,2,4,nd24k,mpi,0.138000
Frontier,2,4,nd24k,st,0.148035
Frontier,2,4,ldoor,mpi,2.035843
Frontier,2,4,ldoor,st,2.014964
Frontier,2,8,audikw_1,mpi,1.116434
Frontier,2,8,audikw_1,st,1.196723
Frontier,2,8,Bump_2911,mpi,7.690590
Frontier,2,8,Bump_2911,st,8.418071
Frontier,2,8,Cube_Coup_dt0,mpi,0.107694
Frontier,2,8,Cube_Coup_dt0,st,0.117745
Frontier,2,8,Flan_1565,mpi,0.284738
Frontier,2,8,Flan_1565,st,0.299128
Frontier,2,8,Queen_4147,mpi,11.810330
Frontier,2,8,Queen_4147,st,11.925077
Frontier,2,8,Serena,mpi,0.861766
Frontier,2,8,Serena,st,1.032017
Frontier,2,8,nd24k,mpi,0.160875
Frontier,2,8,nd24k,st,0.199234
Frontier,2,8,ldoor,mpi,1.715658
Frontier,2,8,ldoor,st,1.800482
Frontier,4,1,audikw_1,mpi,1.912725
Frontier,4,1,audikw_1,st,1.931806
Frontier,4,1,Bump_2911,mpi,15.550610
Frontier,4,1,Bump_2911,st,15.042981
Frontier,4,1,Cube_Coup_dt0,mpi,0.215383
Frontier,4,1,Cube_Coup_dt0,st,0.212411
Frontier,4,1,Flan_1565,mpi,0.623743
Frontier,4,1,Flan_1565,st,0.619285
Frontier,4,1,Queen_4147,mpi,34.609197
Frontier,4,1,Queen_4147,st,34.029268
Frontier,4,1,Serena,mpi,1.336517
Frontier,4,1,Serena,st,1.289315
Frontier,4,1,nd24k,mpi,0.146601
Frontier,4,1,nd24k,st,0.162835
Frontier,4,1,ldoor,mpi,2.668927
Frontier,4,1,ldoor,st,2.530494
Frontier,4,2,audikw_1,mpi,1.357639
Frontier,4,2,audikw_1,st,1.304592
Frontier,4,2,Bump_2911,mpi,9.696216
Frontier,4,2,Bump_2911,st,9.742158
Frontier,4,2,Cube_Coup_dt0,mpi,0.143561
Frontier,4,2,Cube_Coup_dt0,st,0.142708
Frontier,4,2,Flan_1565,mpi,0.403683
Frontier,4,2,Flan_1565,st,0.392475
Frontier,4,2,Queen_4147,mpi,18.822699
Frontier,4,2,Queen_4147,st,18.818340
Frontier,4,2,Serena,mpi,1.011674
Frontier,4,2,Serena,st,1.030774
Frontier,4,2,nd24k,mpi,0.141319
Frontier,4,2,nd24k,st,0.155686
Frontier,4,2,ldoor,mpi,1.967637
Frontier,4,2,ldoor,st,2.103561
Frontier,4,4,audikw_1,mpi,1.146476
Frontier,4,4,audikw_1,st,1.198127
Frontier,4,4,Bump_2911,mpi,7.500918
Frontier,4,4,Bump_2911,st,8.633150
Frontier,4,4,Cube_Coup_dt0,mpi,0.115650
Frontier,4,4,Cube_Coup_dt0,st,0.123693
Frontier,4,4,Flan_1565,mpi,0.310302
Frontier,4,4,Flan_1565,st,0.301276
Frontier,4,4,Queen_4147,mpi,11.950056
Frontier,4,4,Queen_4147,st,12.187593
Frontier,4,4,Serena,mpi,0.871025
Frontier,4,4,Serena,st,1.053536
Frontier,4,4,nd24k,mpi,0.149569
Frontier,4,4,nd24k,st,0.206337
Frontier,4,4,ldoor,mpi,1.768756
Frontier,4,4,ldoor,st,1.854164
Frontier,4,8,audikw_1,mpi,1.119494
Frontier,4,8,audikw_1,st,1.288379
Frontier,4,8,Bump_2911,mpi,6.606638
Frontier,4,8,Bump_2911,st,8.711901
Frontier,4,8,Cube_Coup_dt0,mpi,0.101840
Frontier,4,8,Cube_Coup_dt0,st,0.119243
Frontier,4,8,Flan_1565,mpi,0.251164
Frontier,4,8,Flan_1565,st,0.282921
Frontier,4,8,Queen_4147,mpi,8.840782
Frontier,4,8,Queen_4147,st,10.363975
Frontier,4,8,Serena,mpi,0.846195
Frontier,4,8,Serena,st,1.171618
Frontier,4,8,nd24k,mpi,0.156073
Frontier,4,8,nd24k,st,0.245253
Frontier,4,8,ldoor,mpi,1.732893
Frontier,4,8,ldoor,st,1.980575
Frontier,8,1,audikw_1,mpi,1.322175
Frontier,8,1,audikw_1,st,1.406955
Frontier,8,1,Bump_2911,mpi,9.785020
Frontier,8,1,Bump_2911,st,10.208829
Frontier,8,1,Cube_Coup_dt0,mpi,0.140068
Frontier,8,1,Cube_Coup_dt0,st,0.144461
Frontier,8,1,Flan_1565,mpi,0.407349
Frontier,8,1,Flan_1565,st,0.409831
Frontier,8,1,Queen_4147,mpi,19.020282
Frontier,8,1,Queen_4147,st,19.065095
Frontier,8,1,Serena,mpi,0.971723
Frontier,8,1,Serena,st,1.029866
Frontier,8,1,nd24k,mpi,0.141731
Frontier,8,1,nd24k,st,0.169172
Frontier,8,1,ldoor,mpi,2.071402
Frontier,8,1,ldoor,st,2.176129
Frontier,8,2,audikw_1,mpi,1.131058
Frontier,8,2,audikw_1,st,1.215668
Frontier,8,2,Bump_2911,mpi,7.399882
Frontier,8,2,Bump_2911,st,8.449529
Frontier,8,2,Cube_Coup_dt0,mpi,0.109969
Frontier,8,2,Cube_Coup_dt0,st,0.118311
Frontier,8,2,Flan_1565,mpi,0.306270
Frontier,8,2,Flan_1565,st,0.299408
Frontier,8,2,Queen_4147,mpi,12.164042
Frontier,8,2,Queen_4147,st,12.284815
Frontier,8,2,Serena,mpi,0.891405
Frontier,8,2,Serena,st,1.032300
Frontier,8,2,nd24k,mpi,0.152815
Frontier,8,2,nd24k,st,0.195452
Frontier,8,2,ldoor,mpi,1.746023
Frontier,8,2,ldoor,st,1.895922
Frontier,8,4,audikw_1,mpi,1.102945
Frontier,8,4,audikw_1,st,1.370929
Frontier,8,4,Bump_2911,mpi,6.616215
Frontier,8,4,Bump_2911,st,8.567112
Frontier,8,4,Cube_Coup_dt0,mpi,0.100726
Frontier,8,4,Cube_Coup_dt0,st,0.127755
Frontier,8,4,Flan_1565,mpi,0.257476
Frontier,8,4,Flan_1565,st,0.291350
Frontier,8,4,Queen_4147,mpi,8.742311
Frontier,8,4,Queen_4147,st,10.394589
Frontier,8,4,Serena,mpi,0.806309
Frontier,8,4,Serena,st,1.192376
Frontier,8,4,nd24k,mpi,0.155548
Frontier,8,4,nd24k,st,0.241246
Frontier,8,4,ldoor,mpi,1.864236
Frontier,8,4,ldoor,st,2.041901
Frontier,8,8,audikw_1,mpi,1.108147
Frontier,8,8,audikw_1,st,1.587143
Frontier,8,8,Bump_2911,mpi,6.138588
Frontier,8,8,Bump_2911,st,10.059643
Frontier,8,8,Cube_Coup_dt0,mpi,0.098475
Frontier,8,8,Cube_Coup_dt0,st,0.136934
Frontier,8,8,Flan_1565,mpi,0.247368
Frontier,8,8,Flan_1565,st,0.306014
Frontier,8,8,Queen_4147,mpi,7.357573
Frontier,8,8,Queen_4147,st,10.127461
Frontier,8,8,Serena,mpi,0.867989
Frontier,8,8,Serena,st,1.403010
Frontier,8,8,nd24k,mpi,0.166766
Frontier,8,8,nd24k,st,0.305796
Frontier,8,8,ldoor,mpi,1.692490
Frontier,8,8,ldoor,st,2.230856
Frontier,1,1,audikw_1,mpi,5.206545
Frontier,1,1,audikw_1,st,5.341304
Frontier,1,1,Bump_2911,mpi,49.233897
Frontier,1,1,Bump_2911,st,49.593093
Frontier,1,1,Cube_Coup_dt0,mpi,0.654876
Frontier,1,1,Cube_Coup_dt0,st,0.659387
Frontier,1,1,Flan_1565,mpi,1.921539
Frontier,1,1,Flan_1565,st,1.917251
Frontier,1,1,Queen_4147,mpi,117.678410
Frontier,1,1,Queen_4147,st,116.277370
Frontier,1,1,Serena,mpi,3.464427
Frontier,1,1,Serena,st,3.444111
Frontier,1,1,nd24k,mpi,0.250015
Frontier,1,1,nd24k,st,0.246176
Frontier,1,1,ldoor,mpi,6.187452
Frontier,1,1,ldoor,st,6.122948
Frontier,1,2,audikw_1,mpi,2.935537
Frontier,1,2,audikw_1,st,2.943052
Frontier,1,2,Bump_2911,mpi,26.133820
Frontier,1,2,Bump_2911,st,25.938835
Frontier,1,2,Cube_Coup_dt0,mpi,0.359123
Frontier,1,2,Cube_Coup_dt0,st,0.351978
Frontier,1,2,Flan_1565,mpi,1.061545
Frontier,1,2,Flan_1565,st,1.041687
Frontier,1,2,Queen_4147,mpi,64.712499
Frontier,1,2,Queen_4147,st,62.920304
Frontier,1,2,Serena,mpi,2.010669
Frontier,1,2,Serena,st,1.965534
Frontier,1,2,nd24k,mpi,0.188683
Frontier,1,2,nd24k,st,0.175469
Frontier,1,2,ldoor,mpi,3.887265
Frontier,1,2,ldoor,st,3.777213
Frontier,1,4,audikw_1,mpi,1.858287
Frontier,1,4,audikw_1,st,1.824171
Frontier,1,4,Bump_2911,mpi,15.153370
Frontier,1,4,Bump_2911,st,14.348878
Frontier,1,4,Cube_Coup_dt0,mpi,0.209142
Frontier,1,4,Cube_Coup_dt0,st,0.202673
Frontier,1,4,Flan_1565,mpi,0.608861
Frontier,1,4,Flan_1565,st,0.587205
Frontier,1,4,Queen_4147,mpi,33.529067
Frontier,1,4,Queen_4147,st,33.224355
Frontier,1,4,Serena,mpi,1.276352
Frontier,1,4,Serena,st,1.235444
Frontier,1,4,nd24k,mpi,0.144576
Frontier,1,4,nd24k,st,0.144200
Frontier,1,4,ldoor,mpi,2.551500
Frontier,1,4,ldoor,st,2.474264
Frontier,1,8,audikw_1,mpi,1.315463
Frontier,1,8,audikw_1,st,1.315727
Frontier,1,8,Bump_2911,mpi,9.636846
Frontier,1,8,Bump_2911,st,9.412541
Frontier,1,8,Cube_Coup_dt0,mpi,0.140032
Frontier,1,8,Cube_Coup_dt0,st,0.138416
Frontier,1,8,Flan_1565,mpi,0.374578
Frontier,1,8,Flan_1565,st,0.373045
Frontier,1,8,Queen_4147,mpi,18.781500
Frontier,1,8,Queen_4147,st,18.310720
Frontier,1,8,Serena,mpi,0.987472
Frontier,1,8,Serena,st,0.974049
Frontier,1,8,nd24k,mpi,0.139310
Frontier,1,8,nd24k,st,0.139882
Frontier,1,8,ldoor,mpi,1.932498
Frontier,1,8,ldoor,st,1.963673
Frontier,2,1,audikw_1,mpi,3.024704
Frontier,2,1,audikw_1,st,2.969203
Frontier,2,1,Bump_2911,mpi,26.380349
Frontier,2,1,Bump_2911,st,26.142223
Frontier,2,1,Cube_Coup_dt0,mpi,0.363679
Frontier,2,1,Cube_Coup_dt0,st,0.357090
Frontier,2,1,Flan_1565,mpi,1.084120
Frontier,2,1,Flan_1565,st,1.069577
Frontier,2,1,Queen_4147,mpi,63.231579
Frontier,2,1,Queen_4147,st,61.852152
Frontier,2,1,Serena,mpi,2.097715
Frontier,2,1,Serena,st,1.993592
Frontier,2,1,nd24k,mpi,0.196424
Frontier,2,1,nd24k,st,0.185593
Frontier,2,1,ldoor,mpi,3.850955
Frontier,2,1,ldoor,st,3.858737
Frontier,2,2,audikw_1,mpi,1.895969
Frontier,2,2,audikw_1,st,1.876088
Frontier,2,2,Bump_2911,mpi,59.001992
Frontier,2,2,Bump_2911,st,14.501199
Frontier,2,2,Cube_Coup_dt0,mpi,0.212726
Frontier,2,2,Cube_Coup_dt0,st,0.201370
Frontier,2,2,Flan_1565,mpi,0.608939
Frontier,2,2,Flan_1565,st,0.599227
Frontier,2,2,Queen_4147,mpi,34.630463
Frontier,2,2,Queen_4147,st,34.014010
Frontier,2,2,Serena,mpi,1.306473
Frontier,2,2,Serena,st,1.280719
Frontier,2,2,nd24k,mpi,0.146845
Frontier,2,2,nd24k,st,0.161087
Frontier,2,2,ldoor,mpi,2.598072
Frontier,2,2,ldoor,st,2.538632
Frontier,2,4,audikw_1,mpi,1.348163
Frontier,2,4,audikw_1,st,27.193560
Frontier,2,4,Bump_2911,mpi,9.750797
Frontier,2,4,Bump_2911,st,9.789635
Frontier,2,4,Cube_Coup_dt0,mpi,0.138528
Frontier,2,4,Cube_Coup_dt0,st,0.141976
Frontier,2,4,Flan_1565,mpi,0.397098
Frontier,2,4,Flan_1565,st,0.379782
Frontier,2,4,Queen_4147,mpi,18.826488
Frontier,2,4,Queen_4147,st,18.386372
Frontier,2,4,Serena,mpi,1.006549
Frontier,2,4,Serena,st,1.013442
Frontier,2,4,nd24k,mpi,0.139918
Frontier,2,4,nd24k,st,0.146363
Frontier,2,4,ldoor,mpi,2.010191
Frontier,2,4,ldoor,st,2.056493
Frontier,2,8,audikw_1,mpi,1.143147
Frontier,2,8,audikw_1,st,1.229011
Frontier,2,8,Bump_2911,mpi,7.610834
Frontier,2,8,Bump_2911,st,8.239087
Frontier,2,8,Cube_Coup_dt0,mpi,0.111911
Frontier,2,8,Cube_Coup_dt0,st,0.119099
Frontier,2,8,Flan_1565,mpi,0.284842
Frontier,2,8,Flan_1565,st,0.296143
Frontier,2,8,Queen_4147,mpi,11.871724
Frontier,2,8,Queen_4147,st,12.064631
Frontier,2,8,Serena,mpi,0.872357
Frontier,2,8,Serena,st,1.026593
Frontier,2,8,nd24k,mpi,0.152305
Frontier,2,8,nd24k,st,0.199771
Frontier,2,8,ldoor,mpi,1.694350
Frontier,2,8,ldoor,st,1.802698
Frontier,4,1,audikw_1,mpi,1.887352
Frontier,4,1,audikw_1,st,1.922128
Frontier,4,1,Bump_2911,mpi,15.196421
Frontier,4,1,Bump_2911,st,14.706644
Frontier,4,1,Cube_Coup_dt0,mpi,0.206409
Frontier,4,1,Cube_Coup_dt0,st,0.206752
Frontier,4,1,Flan_1565,mpi,0.623768
Frontier,4,1,Flan_1565,st,0.616479
Frontier,4,1,Queen_4147,mpi,34.018347
Frontier,4,1,Queen_4147,st,33.462376
Frontier,4,1,Serena,mpi,1.299325
Frontier,4,1,Serena,st,1.259664
Frontier,4,1,nd24k,mpi,0.148334
Frontier,4,1,nd24k,st,0.156515
Frontier,4,1,ldoor,mpi,2.563438
Frontier,4,1,ldoor,st,2.546888
Frontier,4,2,audikw_1,mpi,1.315180
Frontier,4,2,audikw_1,st,1.261899
Frontier,4,2,Bump_2911,mpi,9.611769
Frontier,4,2,Bump_2911,st,9.699448
Frontier,4,2,Cube_Coup_dt0,mpi,0.139540
Frontier,4,2,Cube_Coup_dt0,st,0.137673
Frontier,4,2,Flan_1565,mpi,0.387935
Frontier,4,2,Flan_1565,st,0.382757
Frontier,4,2,Queen_4147,mpi,18.710491
Frontier,4,2,Queen_4147,st,18.298154
Frontier,4,2,Serena,mpi,0.965563
Frontier,4,2,Serena,st,0.993607
Frontier,4,2,nd24k,mpi,0.140542
Frontier,4,2,nd24k,st,0.154080
Frontier,4,2,ldoor,mpi,1.954272
Frontier,4,2,ldoor,st,1.931030
Frontier,4,4,audikw_1,mpi,1.246188
Frontier,4,4,audikw_1,st,1.235864
Frontier,4,4,Bump_2911,mpi,7.430139
Frontier,4,4,Bump_2911,st,8.297688
Frontier,4,4,Cube_Coup_dt0,mpi,0.107213
Frontier,4,4,Cube_Coup_dt0,st,0.117490
Frontier,4,4,Flan_1565,mpi,0.290785
Frontier,4,4,Flan_1565,st,0.296120
Frontier,4,4,Queen_4147,mpi,11.607579
Frontier,4,4,Queen_4147,st,11.980984
Frontier,4,4,Serena,mpi,0.846370
Frontier,4,4,Serena,st,1.010186
Frontier,4,4,nd24k,mpi,0.141394
Frontier,4,4,nd24k,st,0.203249
Frontier,4,4,ldoor,mpi,1.750800
Frontier,4,4,ldoor,st,1.893237
Frontier,4,8,audikw_1,mpi,1.109870
Frontier,4,8,audikw_1,st,1.303164
Frontier,4,8,Bump_2911,mpi,6.542143
Frontier,4,8,Bump_2911,st,8.464167
Frontier,4,8,Cube_Coup_dt0,mpi,0.098468
Frontier,4,8,Cube_Coup_dt0,st,0.122736
Frontier,4,8,Flan_1565,mpi,0.243599
Frontier,4,8,Flan_1565,st,0.282657
Frontier,4,8,Queen_4147,mpi,8.549662
Frontier,4,8,Queen_4147,st,10.378775
Frontier,4,8,Serena,mpi,0.819553
Frontier,4,8,Serena,st,1.177930
Frontier,4,8,nd24k,mpi,0.150544
Frontier,4,8,nd24k,st,0.237991
Frontier,4,8,ldoor,mpi,1.607019
Frontier,4,8,ldoor,st,1.937556
Frontier,8,1,audikw_1,mpi,1.323316
Frontier,8,1,audikw_1,st,1.385844
Frontier,8,1,Bump_2911,mpi,9.635526
Frontier,8,1,Bump_2911,st,10.114467
Frontier,8,1,Cube_Coup_dt0,mpi,0.141653
Frontier,8,1,Cube_Coup_dt0,st,0.146026
Frontier,8,1,Flan_1565,mpi,0.406379
Frontier,8,1,Flan_1565,st,0.404426
Frontier,8,1,Queen_4147,mpi,19.053064
Frontier,8,1,Queen_4147,st,18.763067
Frontier,8,1,Serena,mpi,0.983211
Frontier,8,1,Serena,st,1.056924
Frontier,8,1,nd24k,mpi,0.141583
Frontier,8,1,nd24k,st,0.167038
Frontier,8,1,ldoor,mpi,2.023629
Frontier,8,1,ldoor,st,2.061094
Frontier,8,2,audikw_1,mpi,1.106242
Frontier,8,2,audikw_1,st,1.215017
Frontier,8,2,Bump_2911,mpi,7.479639
Frontier,8,2,Bump_2911,st,8.377644
Frontier,8,2,Cube_Coup_dt0,mpi,0.111665
Frontier,8,2,Cube_Coup_dt0,st,0.119578
Frontier,8,2,Flan_1565,mpi,0.297142
Frontier,8,2,Flan_1565,st,0.312006
Frontier,8,2,Queen_4147,mpi,12.067662
Frontier,8,2,Queen_4147,st,12.394877
Frontier,8,2,Serena,mpi,0.863474
Frontier,8,2,Serena,st,1.023630
Frontier,8,2,nd24k,mpi,0.148296
Frontier,8,2,nd24k,st,0.199208
Frontier,8,2,ldoor,mpi,1.813305
Frontier,8,2,ldoor,st,1.859022
Frontier,8,4,audikw_1,mpi,1.062174
Frontier,8,4,audikw_1,st,1.315965
Frontier,8,4,Bump_2911,mpi,6.631507
Frontier,8,4,Bump_2911,st,8.579801
Frontier,8,4,Cube_Coup_dt0,mpi,0.097905
Frontier,8,4,Cube_Coup_dt0,st,0.123177
Frontier,8,4,Flan_1565,mpi,0.263519
Frontier,8,4,Flan_1565,st,0.294719
Frontier,8,4,Queen_4147,mpi,8.658543
Frontier,8,4,Queen_4147,st,10.189760
Frontier,8,4,Serena,mpi,0.851279
Frontier,8,4,Serena,st,1.166406
Frontier,8,4,nd24k,mpi,0.150074
Frontier,8,4,nd24k,st,0.250974
Frontier,8,4,ldoor,mpi,1.865138
Frontier,8,4,ldoor,st,2.040380
Frontier,8,8,audikw_1,mpi,1.104901
Frontier,8,8,audikw_1,st,1.630996
Frontier,8,8,Bump_2911,mpi,6.094341
Frontier,8,8,Bump_2911,st,10.057221
Frontier,8,8,Cube_Coup_dt0,mpi,0.096140
Frontier,8,8,Cube_Coup_dt0,st,0.137320
Frontier,8,8,Flan_1565,mpi,0.241026
Frontier,8,8,Flan_1565,st,0.305853
Frontier,8,8,Queen_4147,mpi,7.393864
Frontier,8,8,Queen_4147,st,9.764636
Frontier,8,8,Serena,mpi,0.838493
Frontier,8,8,Serena,st,1.431899
Frontier,8,8,nd24k,mpi,0.162795
Frontier,8,8,nd24k,st,0.290301
Frontier,8,8,ldoor,mpi,1.694619
Frontier,8,8,ldoor,st,2.226411
Frontier,1,1,audikw_1,mpi,5.314913
Frontier,1,1,audikw_1,st,5.315104
Frontier,1,1,Bump_2911,mpi,49.615956
Frontier,1,1,Bump_2911,st,49.447380
Frontier,1,1,Cube_Coup_dt0,mpi,0.652056
Frontier,1,1,Cube_Coup_dt0,st,0.653023
Frontier,1,1,Flan_1565,mpi,1.975836
Frontier,1,1,Flan_1565,st,1.974404
Frontier,1,1,Queen_4147,mpi,118.190970
Frontier,1,1,Queen_4147,st,120.031507
Frontier,1,1,Serena,mpi,3.448088
Frontier,1,1,Serena,st,3.408412
Frontier,1,1,nd24k,mpi,0.246080
Frontier,1,1,nd24k,st,0.245122
Frontier,1,1,ldoor,mpi,6.183593
Frontier,1,1,ldoor,st,6.198569
Frontier,1,2,audikw_1,mpi,2.997434
Frontier,1,2,audikw_1,st,2.900739
Frontier,1,2,Bump_2911,mpi,26.539742
Frontier,1,2,Bump_2911,st,25.941287
Frontier,1,2,Cube_Coup_dt0,mpi,0.364854
Frontier,1,2,Cube_Coup_dt0,st,0.355459
Frontier,1,2,Flan_1565,mpi,1.069461
Frontier,1,2,Flan_1565,st,1.066078
Frontier,1,2,Queen_4147,mpi,64.450535
Frontier,1,2,Queen_4147,st,64.650562
Frontier,1,2,Serena,mpi,2.054809
Frontier,1,2,Serena,st,1.970364
Frontier,1,2,nd24k,mpi,0.192691
Frontier,1,2,nd24k,st,0.185997
Frontier,1,2,ldoor,mpi,3.850102
Frontier,1,2,ldoor,st,3.729329
Frontier,1,4,audikw_1,mpi,1.899363
Frontier,1,4,audikw_1,st,1.882319
Frontier,1,4,Bump_2911,mpi,14.810132
Frontier,1,4,Bump_2911,st,14.383204
Frontier,1,4,Cube_Coup_dt0,mpi,0.206108
Frontier,1,4,Cube_Coup_dt0,st,0.196118
Frontier,1,4,Flan_1565,mpi,0.598215
Frontier,1,4,Flan_1565,st,0.597704
Frontier,1,4,Queen_4147,mpi,33.876369
Frontier,1,4,Queen_4147,st,33.185654
Frontier,1,4,Serena,mpi,1.303705
Frontier,1,4,Serena,st,1.242053
Frontier,1,4,nd24k,mpi,0.148278
Frontier,1,4,nd24k,st,0.139604
Frontier,1,4,ldoor,mpi,2.570294
Frontier,1,4,ldoor,st,2.468547
Frontier,1,8,audikw_1,mpi,1.343860
Frontier,1,8,audikw_1,st,1.237206
Frontier,1,8,Bump_2911,mpi,9.502774
Frontier,1,8,Bump_2911,st,9.533397
Frontier,1,8,Cube_Coup_dt0,mpi,0.138416
Frontier,1,8,Cube_Coup_dt0,st,0.135681
Frontier,1,8,Flan_1565,mpi,0.379229
Frontier,1,8,Flan_1565,st,0.370600
Frontier,1,8,Queen_4147,mpi,18.747149
Frontier,1,8,Queen_4147,st,17.926381
Frontier,1,8,Serena,mpi,0.957674
Frontier,1,8,Serena,st,0.963359
Frontier,1,8,nd24k,mpi,0.144027
Frontier,1,8,nd24k,st,0.144620
Frontier,1,8,ldoor,mpi,1.874071
Frontier,1,8,ldoor,st,1.937264
Frontier,2,1,audikw_1,mpi,3.074869
Frontier,2,1,audikw_1,st,3.012339
Frontier,2,1,Bump_2911,mpi,26.692372
Frontier,2,1,Bump_2911,st,26.349838
Frontier,2,1,Cube_Coup_dt0,mpi,0.363195
Frontier,2,1,Cube_Coup_dt0,st,0.357207
Frontier,2,1,Flan_1565,mpi,1.091835
Frontier,2,1,Flan_1565,st,1.068837
Frontier,2,1,Queen_4147,mpi,63.901598
Frontier,2,1,Queen_4147,st,63.454357
Frontier,2,1,Serena,mpi,2.076809
Frontier,2,1,Serena,st,2.014095
Frontier,2,1,nd24k,mpi,0.187546
Frontier,2,1,nd24k,st,0.196935
Frontier,2,1,ldoor,mpi,3.824121
Frontier,2,1,ldoor,st,3.716455
Frontier,2,2,audikw_1,mpi,1.896275
Frontier,2,2,audikw_1,st,1.832776
Frontier,2,2,Bump_2911,mpi,15.339028
Frontier,2,2,Bump_2911,st,14.695619
Frontier,2,2,Cube_Coup_dt0,mpi,0.212489
Frontier,2,2,Cube_Coup_dt0,st,0.207126
Frontier,2,2,Flan_1565,mpi,0.608659
Frontier,2,2,Flan_1565,st,0.600855
Frontier,2,2,Queen_4147,mpi,34.482955
Frontier,2,2,Queen_4147,st,33.931457
Frontier,2,2,Serena,mpi,1.291107
Frontier,2,2,Serena,st,1.252291
Frontier,2,2,nd24k,mpi,0.149023
Frontier,2,2,nd24k,st,0.149608
Frontier,2,2,ldoor,mpi,2.622373
Frontier,2,2,ldoor,st,2.516013
Frontier,2,4,audikw_1,mpi,1.346468
Frontier,2,4,audikw_1,st,1.320278
Frontier,2,4,Bump_2911,mpi,9.608917
Frontier,2,4,Bump_2911,st,9.705214
Frontier,2,4,Cube_Coup_dt0,mpi,0.142043
Frontier,2,4,Cube_Coup_dt0,st,0.140210
Frontier,2,4,Flan_1565,mpi,0.389830
Frontier,2,4,Flan_1565,st,0.386997
Frontier,2,4,Queen_4147,mpi,18.826099
Frontier,2,4,Queen_4147,st,18.671521
Frontier,2,4,Serena,mpi,0.972716
Frontier,2,4,Serena,st,1.002880
Frontier,2,4,nd24k,mpi,0.141605
Frontier,2,4,nd24k,st,0.153765
Frontier,2,4,ldoor,mpi,1.951529
Frontier,2,4,ldoor,st,2.029481
Frontier,2,8,audikw_1,mpi,1.124230
Frontier,2,8,audikw_1,st,1.230039
Frontier,2,8,Bump_2911,mpi,7.526937
Frontier,2,8,Bump_2911,st,8.232345
Frontier,2,8,Cube_Coup_dt0,mpi,0.110505
Frontier,2,8,Cube_Coup_dt0,st,0.106903
Frontier,2,8,Flan_1565,mpi,0.293260
Frontier,2,8,Flan_1565,st,0.284633
Frontier,2,8,Queen_4147,mpi,11.853369
Frontier,2,8,Queen_4147,st,11.878092
Frontier,2,8,Serena,mpi,0.833463
Frontier,2,8,Serena,st,1.026926
Frontier,2,8,nd24k,mpi,0.142775
Frontier,2,8,nd24k,st,0.199393
Frontier,2,8,ldoor,mpi,1.720931
Frontier,2,8,ldoor,st,1.784167
Frontier,4,1,audikw_1,mpi,1.912977
Frontier,4,1,audikw_1,st,1.908326
Frontier,4,1,Bump_2911,mpi,15.456784
Frontier,4,1,Bump_2911,st,14.965246
Frontier,4,1,Cube_Coup_dt0,mpi,0.213191
Frontier,4,1,Cube_Coup_dt0,st,0.207964
Frontier,4,1,Flan_1565,mpi,0.629961
Frontier,4,1,Flan_1565,st,0.622687
Frontier,4,1,Queen_4147,mpi,34.453290
Frontier,4,1,Queen_4147,st,33.988749
Frontier,4,1,Serena,mpi,1.301820
Frontier,4,1,Serena,st,1.279433
Frontier,4,1,nd24k,mpi,0.156001
Frontier,4,1,nd24k,st,0.166855
Frontier,4,1,ldoor,mpi,2.639925
Frontier,4,1,ldoor,st,2.632160
Frontier,4,2,audikw_1,mpi,1.294869
Frontier,4,2,audikw_1,st,1.317684
Frontier,4,2,Bump_2911,mpi,9.659535
Frontier,4,2,Bump_2911,st,9.833200
Frontier,4,2,Cube_Coup_dt0,mpi,0.142705
Frontier,4,2,Cube_Coup_dt0,st,0.142552
Frontier,4,2,Flan_1565,mpi,0.396534
Frontier,4,2,Flan_1565,st,0.398011
Frontier,4,2,Queen_4147,mpi,18.744697
Frontier,4,2,Queen_4147,st,18.328113
Frontier,4,2,Serena,mpi,0.985085
